0,1
neg,@Latoyasilmon omg...you're so beautiful... miss you soooooooo much...: (
neg,@itstishh miss you so much :( xxxxxx
neg,i used to have such nice hair :(( look at it it's all shiny and long and wavy im emo http://t.co/qX7XO8x5Zq
neg,@LittleMix have fun in Germany :( I can't be there 😭
neg,I was about to make tea but load shedding was like Ha.a bheyps not now ! Ayemso Hacked :(((( http://t.co/ZudfTknvCM
neg,my left ear is swelling :(
neg,read sm quotes on fb which remind me abt sm 1 and am missing him so much now :(
neg,everyone is going to womad but me :(
neg,wut the hell i can't sleep &gt;:(
neg,@CorCor84 It is a vicious circle isn't it :(  x
neg,@eydiespi there is no surprise :(
neg,Win tickets to Cody Simpson concert in Singapore on August 10! http://t.co/6t9XKgtwTm #SpinorBinMusicXCodySimpson pls pls :(
neg,@joyce_gleek Sorry poooo. :(
neg,Sorry na bh3s :( @alrakakire
neg,Project I want to enter into #PitchWars may not work. :( Only first chap? Mine's a phone call transcript. #ugh
neg,@5SOSTumblrx the APMA's :(
neg,this is bad. my shoulder has started to hurt like a bitch :( and we're just a day away from competition! hope it'll be fine in time
neg,@shuaijerks it's okay I feel you it happens all the timw :(
neg,@HeyyLawley don't make the other accs feel bad :( that's just rude
neg,@meowkenzi :(( that sucks. Try vitamin e oil massage everyday for a while and it should make them healthier and easier to stretch
neg,What the hell is going wrong :( I don't understand why people choose to hurt each other https://t.co/hIBjz4fC2r
neg,I don't know what I'm doing for #BlockJam at all since my schedule's just whacked right now :(
neg,@tymoss wish I could have been there :(
neg,GUYS add my KIK - thelock76 #kik #kiksexting #sex #omegle #couple #travel #hotgirls :( http://t.co/Dn6agZcPhd
neg,"Valentine et al (2009) found relationships between homo/biphobic comments &amp; certain disciplines- incl. European languages, lit, education :("
neg,3 ghantay say light nai hay :(
neg,@hereisjoshhiles I have it still won't work :(
neg,"Rejection is the reason why people deny what they really feel.
:( @maryjan71973628"
neg,this weather is ruining everything :(
neg,"@krysseners No, I was in Laguna :(((("
neg,Feeling sick :(
neg,:( exit gomen
neg,@sustinsantos what the heck that's not fair 😂 I grew half an inch in two years :(
neg,Woke up feeling so sick :(
neg,I wish you cut your hair like this again :( http://t.co/Oyt8wMo7w9
neg,@NerfThorn problem is 1. I'm from UK so it's £ not $ and 2. I don't have $25 :(
neg,Suuuuuuuper sick :( fever got way worse :(
neg,Me right Now :( http://t.co/hoVZi9wQnx
neg,65% digital sales.. having a bad feeling :(
neg,can I use anyones netflix my account is inactive and I wanna watch orphan black :(((
neg,havent seen you earlier :(
neg,@FairyFunFwee whaaat? what is this :((
neg,@margauxxemm yes baby kaya i'm so sorry :(((((
neg,NAAAAAN PAS GOODBYE STAGE :(
neg,@AppleMusic why does my music keep pausing randomly? It's the only app open :(
neg,3:30am walk down Inglewood ummm bad idea :( ugh stupid anxiety
neg,And it's not easy to be me :(
neg,@LittleMix Belgium :(
neg,"@randomdavemcc1 This one was ready in 3 weeks and is also Charcoal, but the other one wont be ready til mid-end Aug :-("
neg,NOOoo @PTTBath  I've just heard the news :(
neg,@Rodnerbroo rip rodFanta :-(
neg,I wish I was better with words :-(
neg,"@Wapaseeto yes, all wasp stings have been averted. Those bugs are mean  :("
neg,Can u feel it? :((:( #exo http://t.co/ghsa262ORm
neg,@zoellaftmendes please don't leave :(
neg,I'm feel so seekly...:(
neg,Shocking News!!! :( #RIPTito
neg,"@Charalanahzard I can't see it! I'm sorry. Call me a manbearpig, but I cannot see it. Sorry :("
neg,Can i grow shorter pls :(
neg,@NimrodYEle Academics :-(((((
neg,I want my free @UberUK ice cream! :-( http://t.co/2BHfR9BU26
neg,"""Exclusive to Germany"" how unfair is that? :( Esp. regarding the current bleak german charts situation, still no entry even @ top 100. Pfft."
neg,@kwangqiiii later I feel out of place :((
neg,@borapls it was white washed dude to the Polaroid effect :-(
neg,I feel bad for talking to you... :(
neg,#newbethvideo i love you sooo much! But... I live in Greece so I dont think I'm gonna win :( But always hope!!!! &lt;3
neg,@courtneypink07 Haha I know right :( He needs a good talking to that Xur does!
neg,@GorobaoElisha Imy too :(
neg,"@Emmalaalaaa I don't even know what's going on :( fill me in please? !

#soon babe... ♡♥♡♥

Xoxoxo"
neg,@for1rose it's raining here :( but I will make sure I get a picture of him soon
neg,"|| I want cereal.

Too bad we doN'T HAVE ANY. &gt;:("
neg,just got home. lost one of my stud earrings :(
neg,I miss his massages :(
neg,KIK me guys : hunde6 #kik #kikhorny #tagsforlikes #skype #kikchat #amazon #kikhorny :( http://t.co/jGB5W5ct7t
neg,i lost my 3.4k :(
neg,"Yach.. telat.. huvvft..., :( https://t.co/nrzfh7Roja"
neg,@junhuiass IT'S BEEN YEARS SINCE I HAVE BEEN IN A ZOO AND IT'S ONLY ON FIELDTRIPS SO NO TIME TO TOUCH :(((
neg,@attepate I wanted to hug him after watching this :(
neg,@JackAndJackReal I missed the following spree :( next time though x
neg,Still hoping :( #ZaynIsComingBackOnJuly26
neg,@EdeLabayog awww :(( kaya yan! Think positive!
neg,"i miss my king,future,boss, and RAIN :( http://t.co/RZTM0VKIlM"
neg,"I want to watch a movie, listen to Sizwe, eat and write my assignments at the same time.... But I can't do that :("
neg,@strawberrybon i miss you :(
neg,this time in 20 days i'll have my results kms :(
neg,I have four shifts left with @taylorchurchman my heart has broken :(
neg,AAAAAHHHHHHHH  :(  It Is Only 3 pm And I Feel Like Dying Of Boredom....
neg,"@HouseOfPoitiers @nurseneddy @Peteski40 

On me birthday en all :("
neg,"Stop playing with my feelings man :( i aint got no time for that. *still hoping* ♡
 #ZaynIsComingBackOnJuly26 http://t.co/Nu0PMyGKU9"
neg,@zedxgarcia u started it :(
neg,Am I the one whos dont see sinse to trend something like thats? :( #ZaynIsComingBackOnJuly26
neg,"Good thing I got those free earrings, as I've somehow lost one of the tiny screw on ball things from one of my barbells :("
neg,"@JonnyMalee owww I'm only about this weekend, I'm on the course next week so won't be able to get into Amsterdam :("
neg,@rainymondays luv u 💖 ps. We haven't talked in a looooong time :-( why??
neg,@gclliva home? but my eyes aint apartement : (
neg,@JackJcnes text: :( why
neg,@enikotsz @pooj_ @UberUK @walls With this rain though? :(
neg,"@ollgbroxei sc, longe :("
neg,@AmeAmeSakura especially when you don't like it :( I can't do the same song over and over again :/
neg,Cat on the lap. I have to go out now! :( http://t.co/wN3169K7Kb
neg,@ellierowexo :((( &amp; I'm litro gonna be on my own that weekend
neg,@GiannePeqs shit good shepherd is lami :( 3
neg,@hawkerclaw thank you. Maybe because of late sleep. :(
neg,I need relax.:-( ...#lungomare #Pesaro #giachietittiwedding #igersoftheday #summertime #summer… https://t.co/IHFceHoxl3
neg,my nose is bruised a lil :( :(
neg,"Fuck those snake things in Journey. Always went for me, never my partner. Had a beautiful scarf and he ate it :("
neg,@jaredlovesjen i'm hoping that if he comes back to aus i can afford to go again but i dont think i'll be able to :(
neg,It just ruins your #FridayFeeling when you know next day you have to wake up early in the morning....:(
neg,I'll be so sad if there's nothing tonight :(
neg,I want a bad bitch but I aint got no money :(
neg,"but i can't fry chicken, woe is me my nigga :("
neg,#MOTN though lighting is not doing my make-up any justice :( http://t.co/nkzA8S687N
neg,That one person. Is still very important to me...and I don't want her gone any longer...yet I just sit here scared out of my mind. :(...
neg,i rly wanna buy the limited ver as well as the normal edition. huhuhu what to choose? :(
neg,@axolotl74 @sp1305 Stack is on M'Lady J8 to J11 M20 :-(
neg,jk im so bored :(( acads scheduled @ 8 what to do nowwww
neg,@HAMEZR10 couldn't watch cops :( how was James?
neg,i need to clean my window at some point today bc hugh keeps pawing at them and leaving muddy marks everywhere :(
neg,But I don't know what song to sing :(
neg,@xcliffordpizza my mom called me up :(((( i got distracted
neg,@YseIcedTey heyy i miss you :(
neg,Please be nice tomorrow weather! Otherwise our picnic is cancelled and I've got 24 cupcakes to eat :-( https://t.co/LGQRwfFTiO
neg,@Benzyyyyy with you talaga the best. :-( 😂
neg,the only female i wanna get it poppin with is Joc.... but she be playin :(
neg,@taekookfever SO CUTE :(
neg,@NinaSarto pm me :(
neg,"When I saw #ZaynIsComingBackOnJuly26 ""FIX YOU"" by Coldplay plays in my Windows Media Player :( 😭 http://t.co/rGnNYzc31c"
neg,@_ferdelicious I think I just failed one subj :-( sobrang bv 😭 pls pray for me huhu
neg,zamn the line up for afropunk fest brooklyn :(
neg,@lightmytorch I'm not there anymore!! Would have signed if I saw you! :( thank you for coming
neg,wish id put more than £50 on real madrid #shithouse :(
neg,Cutest dance ever :((
neg,@Kimwoobin89__ oppa............./hug ur arm/ why am I like this :(
neg,"@jasonbarnard86 @stefgingerball I asked my boss for a raise once, he handed me a ladder and told me to climb the ladder to success. :-("
neg,"@jenandmish @wittykrushnic to get by, to get by :("
neg,Nerve wracking test. Booset. :(
neg,"@mythor aw sad :( it's very very long though. Maybe a little longer &amp; you'd love it? I restarted assassins creed II heaps, then fell in love"
neg,"@cragdoo I don't know why the hell it's playing the next one, I can find no way of turning that off :("
neg,Bored :(
neg,i'm such a terrible daughter :-(
neg,"Finally got some time to catch up on games..Wish i could say ""Let the games begin""...sigh*..PS3 isn't working :( http://t.co/nwriRgSq8v"
neg,my ankle :(
neg,I just stepped in a puddle :-( &amp; I'm wearing slippers!!
neg,Good eve. :(
neg,"wake up bby, imy :("
neg,I will cry :(
neg,Video: sararocs: I am so angry at the world :( http://t.co/eGuM20hTok
neg,pretty hairs :(
neg,fnaf 4 coming after my holiday now :(
neg,@1q4h_ cheer up!! :-( 😘💖
neg,@ThisIsTheBrooks maybe a tweet? :(
neg,@AnnieAppelle and @nutriculum is this today but you're not here :(  #anywayhedidanicejob
neg,@bethisbest01 @styleswavy same same 😞 :(
neg,this match history :(
neg,It's 3am and I can't sleep :(
neg,@JagexAlfred the green one is ugly :( the others are awesome tho
neg,Local legend :( https://t.co/VVLTlmOsQ0
neg,@CruiseLineUK @AzamaraVoyages can't tell you how sad I am we booked on another cruise line and could have done this. Double wail. :-(
neg,When things go wrong they go wrong I have broken my manual wheelchair checked if I can get one that fits from NHS and its 26weeks wait :(
neg,"Poor SBENU :&lt; SaSin wasn't happy at all... As the best player on his team.. :(
But Anarchy~~~ :3 &lt;3"
neg,"@jenxmish rude af, im gonna put my candle away :("
neg,@wydbaylee im sure anyone would kiss ur forehead &amp; give u medicine if u asked :( but ur welcome :(
neg,@Marsaliath Oops :(
neg,"Hoya mah always good looking :(
No comment aing :("
neg,@JKottak without you just miss you :(
neg,Nobody said it was easy :(
neg,I'm so sorry I didn't give you enough hugs awhile ago b I was just so tired :( But it was so nice seeing you again luv @nicoooootine
neg,@Jaxonoys aw I miss you :(
neg,"@GoodieNuff now hush gurly and bring your purty mouth closer

That made me shiver :("
neg,"@MojangSupport the website doesn't have the solution, is there anything I can do, I paid for this and I can't even play it properly :("
neg,Dont know why I try anymore. Getting tired of this. :(
neg,@RyanSugandi gol pea :(
neg,@SPObabbby I hate myself for not knowing English :(
neg,"Physically, emotionally, mentally, #TIERD :("
neg,My third eye's getting active again :(
neg,@EggNiGreg thnkyouuuuuuuuu :(
neg,@simonshieldcars Hi Caroline no we didn't :( Neither did @MotorMistress or @GlynHopkinShop I think - we figured out it was in US lol
neg,@hotsootaff my mirror is more beautiful than me :(
neg,@nuttyxander didn't make it to the highlights then :-(  They seem to have stopped talking about 'climbing on pure courage' - bit too fishy
neg,I didn't even do anything to it idek :(
neg,did I missed apink performance? :(
neg,Bulet gendut :(
neg,#PARTY goodbye stage :(
neg,@subharrie noo :( do you know why?
neg,@lollypng :( *hugs* I hope you can rest soon.
neg,@ovo4fev Looks awesome! I miss the days of racing hotwheels cars around my house. :( ^MS
neg,Patch :(
neg,@andytude typically we had a power cut last night and I missed it!:( was it good?
neg,@ellegowers ahaha I'm laying on my bed like WHYYYYYY. The pretty wine glasses sucked me in :(
neg,@Akon @Tyrese where's your album akon :(
neg,@sulliyahh sorry i didnt update you i went somewhere :(
neg,The never ending nightmare is still never ending :(
neg,@hugeboysmh YA! YA SONG MINO! WHERE ARE YOU? :(
neg,crazyyyy thooo zz from airport straight away to soundcheck and concert :(
neg,@obscurro hmm is this tweet antagonistic? I literally do sing the obs song :(
neg,"PHANTASY STAR ONLINE 2 IP Issue
i was so happy i could finally play the game then this... so sad :(
http://t.co/du7Z6cjYVm @Asiasoft_Live"
neg,Bruce just won't smile :( http://t.co/UwldCQkcoq
neg,"Its 2:30 in the morning
#SleepDeprived
#TiredAsHell
#Looking4ASpot
Even #Kinara's Closed.. :(
We then Chill at #Awami http://t.co/T47BRjzsz5"
neg,"Of course :( :( .. I don't understand &gt;&gt;&gt;""@khalila_: Y'all gonna ignore @Calvin_Muca questions huh? Niqqa is desperate need of answers lol"""
neg,@Sibulela_M why must you be so tiny :(
neg,so after 2 weeks only mockingjay was left well that was slow :(
neg,@jenxmish @wittykrushnic you are the only thing that i need :(
neg,@DrishyamTheFilm @Team_AjayDevgn @ajaydevgn Not fair with us from Pb.contestants our dreams not comes true this time :(
neg,@CraziestMocha I wish :(
neg,@laurenecurrann snakes on you??:(
neg,My cycle is coming soon :(. Woe is me.
neg,@Shrimp_89 @KianEganWL Aarww...I wish I could be there too :( xx
neg,"Lol the person i want to hug i cant :( lmbo dangit i miss people to much , cant help it though"
neg,I can't sleep now what the heck :(
neg,@_eMCeeeee ohmygod worst case scenario na tooooooo :((((
neg,Nice weather if ur a fucking duck :(
neg,@pieterebersohn where are you watching the game? :(
neg,Awwww Baechyyy it's okayyyy :( Lol it's cute actually haha http://t.co/dN83gHOw3y
neg,did noone live for my drag drawing ok :(
neg,This started with a picture :(( seriously  #ZaynIsComingBackOnJuly26
neg,@YHMFans @TheKaranPatel #Misundersranding days chal raha hai #YHM me :(
